osmid,y,x,street_count,elevation,highway,railway,ref
2083199482,41.1913675,-8.6148341,3,89.0,,,
2083199486,41.1913782,-8.6144945,3,90.0,,,
2083199503,41.1915499,-8.614635,3,89.0,,,
2083726472,41.1909643,-8.6545367,4,83.0,,,
2083726487,41.1920155,-8.6541744,3,83.0,,,
2083726494,41.1924445,-8.65376,3,87.0,,,
2083726496,41.1989598,-8.6625693,3,71.0,,,
2083726515,41.1996639,-8.6607017,3,89.0,,,
2083726516,41.1998462,-8.6610276,1,89.0,,,
2083726534,41.2084127,-8.6710535,3,27.0,,,
2083726537,41.2089398,-8.6712679,1,27.0,,,
2083726543,41.2091451,-8.6716856,3,27.0,,,
2095689911,41.1936636,-8.6672364,3,68.0,,,
2095689912,41.1953648,-8.6668161,3,73.0,,,
2095689913,41.1955443,-8.6671507,1,73.0,,,
2095689914,41.1957851,-8.6669268,1,73.0,,,
2095689915,41.1936722,-8.6670147,3,68.0,,,
2095689916,41.1933659,-8.667232,3,68.0,,,
2095689917,41.1951195,-8.6670396,3,73.0,,,
2095689918,41.1939715,-8.6670127,3,73.0,,,
2095689919,41.1945616,-8.6670323,3,73.0,,,
2095689920,41.1950183,-8.6668504,3,73.0,,,
2095689921,41.1952728,-8.6673922,1,73.0,,,
2095689923,41.1942561,-8.6676785,1,73.0,,,
2095689924,41.1936553,-8.6676692,1,68.0,,,
2095689925,41.1942613,-8.6672618,3,73.0,,,
2095689926,41.1942666,-8.6670254,3,73.0,,,
2095689927,41.1945722,-8.6676649,1,73.0,,,
2095689928,41.1952397,-8.6659084,1,77.0,,,
2095689929,41.1945548,-8.6672767,3,73.0,,,
2095689931,41.193963,-8.6676553,1,73.0,,,
2095689933,41.1952592,-8.6666217,3,77.0,,,
2095689934,41.1939708,-8.6672451,3,73.0,,,
2095689935,41.1933581,-8.6676429,1,68.0,,,
2095689936,41.1948506,-8.6672043,3,73.0,,,
2095691448,41.1943322,-8.6661933,1,77.0,,,
2096252029,41.1801299,-8.689659,4,16.0,crossing,,
2112680591,41.1909792,-8.6957293,3,6.0,,,
2112680592,41.1911731,-8.6956306,3,6.0,,,
2112680594,41.1908622,-8.696081,3,13.0,,,
2123563118,41.1859224,-8.6601715,3,79.0,,,
2123563126,41.1856312,-8.6611326,4,74.0,,,
2123563133,41.183386,-8.657095,3,75.0,,,
2123563141,41.1841931,-8.6568543,1,75.0,,,
2123563142,41.1843043,-8.6570056,3,75.0,,,
2123563143,41.1840942,-8.6569865,1,75.0,,,
2123609988,41.186037,-8.6503567,3,82.0,,,
2123609992,41.1865844,-8.6504917,3,82.0,,,
2123609996,41.1865811,-8.6504175,3,82.0,,,
2133874535,41.1877752,-8.6503049,3,88.0,,,
2137716288,41.1864889,-8.6543937,3,85.0,,,
2137716289,41.1865829,-8.6544386,3,85.0,,,
2137716293,41.191387,-8.6411519,3,104.0,,,
2162843891,41.1912712,-8.6961069,3,13.0,,,
2162843893,41.1910094,-8.6965784,3,13.0,,,
2162843895,41.1908062,-8.6964706,3,13.0,,,
2162843899,41.1909161,-8.695908,3,13.0,,,
2166244971,41.1976633,-8.6123219,4,100.0,,,
2166244972,41.1976753,-8.6116952,3,100.0,,,
2166244974,41.1976846,-8.6109222,3,100.0,,,
2166244975,41.2220948,-8.6418557,1,48.0,,,
2166244977,41.2223469,-8.6400906,3,58.0,,,
2166244984,41.2225699,-8.6388287,3,67.0,,,
2166244987,41.2230967,-8.6411578,3,68.0,,,
2166244990,41.2237049,-8.6426199,3,61.0,,,
2166244993,41.2240619,-8.6437043,3,61.0,,,
2175595257,41.1793793,-8.6696137,3,53.0,crossing,,
2178412823,41.1921165,-8.6916401,1,14.0,,,
2178441885,41.1995928,-8.6923655,3,37.0,,,
2178489088,41.1885882,-8.7029787,3,8.0,,,
