u,v,key,osmid,lanes,surface,ref,highway,oneway,reversed,length,grade,grade_abs,elevation_change,name,maxspeed,junction,lit,smoothness,bridge,service,sidewalk,access,incline,tactile_paving,width,footway
13658530535,13658530540,0,129447250,,sett,,residential,False,False,51.18865421508951,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
13658530535,1428182605,0,129447250,,sett,,residential,False,True,26.81240755929933,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
13658530535,13658530539,0,1490185741,,,,service,False,False,56.57722309245962,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13658530539,13658530540,0,1490185741,,,,service,False,False,5.329532548057353,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13658530539,13658530541,0,1490185742,,,,service,False,False,16.44014168594477,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13658530539,13658530535,0,1490185741,,,,service,False,True,56.57722309245962,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13658530540,13319870824,0,129447250,,sett,,residential,False,False,22.63241485172833,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
13658530540,13658530539,0,1490185741,,,,service,False,True,5.329532548057353,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13658530540,13658530535,0,129447250,,sett,,residential,False,True,51.18865421508951,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
13658530541,13658530539,0,1490185742,,,,service,False,True,16.44014168594477,0.0,0.0,0.0,,,,,,,driveway,,,,,,
