osmid,y,x,highway,street_count,elevation
8947094296,50.8713051,5.6332902,,1,82.0
8948634376,50.8628452,5.6345198,,3,71.0
8948634378,50.8626056,5.6338921,,1,71.0
8948686849,50.860372,5.6172897,,3,71.0
8948686852,50.8603546,5.6177405,,3,71.0
9048324947,50.8602371,5.6257348,,3,75.0
9051615733,50.9097404,5.6264135,,1,103.0
9051615737,50.9098482,5.6261842,,3,103.0
9051615746,50.9097881,5.625806,,3,103.0
9051615747,50.9097535,5.625932,,3,103.0
9051615754,50.9097662,5.6266308,,3,103.0
9063863694,50.8597303,5.6270489,,3,75.0
9063863695,50.8620874,5.6088906,,1,75.0
9063910632,50.8451071,5.6253478,,3,80.0
9063911049,50.8540706,5.6359451,,3,75.0
9063911058,50.8534844,5.630169,,3,85.0
9063916005,50.8500351,5.6357893,,3,57.0
9063916009,50.8496762,5.6357986,,3,55.0
9063917481,50.8693904,5.6294839,,3,81.0
9063918549,50.8628764,5.6264631,,1,70.0
9063918550,50.8629458,5.6273362,,1,70.0
9063918552,50.8630118,5.6268936,,3,70.0
9063921328,50.8634537,5.6285056,,3,70.0
9140609479,50.8390115,5.6342617,,1,90.0
9140609480,50.8384249,5.6329652,,3,90.0
9140635914,50.9095167,5.7155581,,3,40.0
9140659834,50.8918406,5.6501967,,3,60.0
9140669893,50.8923312,5.6498426,,1,62.0
9140669894,50.8925359,5.6497045,,1,62.0
9140669896,50.8924488,5.6497635,,3,62.0
9140669897,50.892607,5.6501498,,4,60.0
9140669899,50.8921696,5.6499566,,1,62.0
9140669900,50.892058,5.6495784,,1,62.0
9140669902,50.8918083,5.6499683,,3,62.0
9140669903,50.8921299,5.6498198,,3,62.0
9140672194,50.9245361,5.6999269,,1,44.0
9140675286,50.8960613,5.6532156,,3,56.0
9140675287,50.8963822,5.6529123,,3,56.0
9140676501,50.8960108,5.6530777,,3,56.0
9140676502,50.8967401,5.6546807,,3,53.0
9140676508,50.8957603,5.6525454,,3,55.0
9140676509,50.8942455,5.6524351,,3,55.0
9140676516,50.8943386,5.652435,,3,55.0
9140680718,50.8943023,5.6523122,,4,55.0
9140680724,50.893797,5.6509726,,3,61.0
9140680725,50.8952449,5.6500862,,3,61.0
9140680728,50.8949762,5.6493886,,3,63.0
9140680730,50.8952192,5.6498909,,3,63.0
9140680732,50.8953301,5.6498825,,3,63.0
9140680733,50.8955266,5.6506267,,3,61.0
9140680747,50.8951453,5.6503243,,3,61.0
9140680748,50.8956526,5.6522194,,3,55.0
9140680750,50.8950112,5.6517027,,3,61.0
9140680751,50.8964187,5.6510285,,3,60.0
9140680753,50.8958487,5.6518197,,3,60.0
9140680755,50.896002,5.6512112,,1,60.0
9140691117,50.9098545,5.715133,,3,40.0
9140691119,50.9100238,5.7151485,,3,40.0
9140691137,50.9107454,5.719395,,3,43.0
9140691693,50.8891841,5.600811,,3,99.0
9140693995,50.8898001,5.6145045,,1,80.0
9140708716,50.8905001,5.5967876,,3,100.0
9372762255,50.9196084,5.6686526,,3,51.0
9373064908,50.9193217,5.6666274,,3,56.0
9373064912,50.9192435,5.6657599,,3,56.0
9373066422,50.9195892,5.6656231,,1,56.0
9373066424,50.9198042,5.6668091,,3,51.0
9373066425,50.9198631,5.6665404,,1,56.0
9420431830,50.8592343,5.6417369,,3,73.0
9420431837,50.8591577,5.6422343,,3,73.0
9431067571,50.886725,5.6413941,,3,64.0
9431067578,50.8865618,5.6427139,,1,67.0
9472364894,50.8831734,5.6368675,,3,72.0
9472364898,50.8840759,5.6367751,,4,65.0
9472364901,50.8832568,5.6367595,crossing,4,72.0
9472364903,50.8834435,5.6364498,,4,65.0
9472364910,50.8836084,5.6368691,,3,65.0
9472364914,50.8833741,5.6368336,,3,65.0
9670536593,50.91555,5.6766195,,3,50.0
9670536594,50.9154028,5.6761792,,1,50.0
9670536595,50.9154806,5.6764474,,3,50.0
9670536596,50.914692,5.6761676,,3,50.0
9670536597,50.9162684,5.6720546,,3,48.0
9670536605,50.9146537,5.6765973,,3,50.0
9702832977,50.883343,5.6366738,,3,65.0
9702863401,50.8837053,5.6382607,crossing,3,69.0
9718813583,50.920654,5.6081302,,1,96.0
9718813586,50.9208936,5.608071,,3,97.0
9721589662,50.8852074,5.6361942,,1,65.0
9789125102,50.8850171,5.6342341,,3,63.0
9807434409,50.8833137,5.636431,crossing,4,72.0
9807445854,50.883598,5.6362036,,1,65.0
9807445863,50.8850101,5.635392,,3,63.0
9807445872,50.8846093,5.6316294,,3,64.0
9807445885,50.8849294,5.6332045,,3,64.0
9857625502,50.8859514,5.6725521,,3,58.0
9858059926,50.8835165,5.6371155,,3,65.0
9885579839,50.894666,5.636747,,3,66.0
9923929059,50.8956474,5.5812018,,3,73.0
9986532090,50.8822549,5.6355116,,3,72.0
9986532091,50.8825228,5.6351857,,3,71.0
9986532097,50.8823574,5.6353825,,3,71.0
9986532098,50.8822794,5.6359411,,3,72.0
9986532099,50.8821367,5.6356452,,3,72.0
9986532101,50.8824183,5.6358978,,3,72.0
9986532104,50.8826625,5.6350335,,3,71.0
9986563171,50.8841544,5.6405581,,3,68.0
9986563176,50.8842647,5.6411297,,3,68.0
9986563188,50.8858316,5.6395551,,1,67.0
9986563195,50.8849305,5.6399006,,3,68.0
9986576630,50.8835953,5.636252,crossing,4,65.0
9986576637,50.8836435,5.6370861,crossing,4,65.0
9986576638,50.8837889,5.6366296,crossing,4,65.0
10048064149,50.9013177,5.6203111,,3,96.0
10048064150,50.9034825,5.6180744,,3,111.0
10048064167,50.9045552,5.6142068,,1,106.0
10048064168,50.9045272,5.6133968,,3,106.0
10048064174,50.9057847,5.6128452,,3,106.0
10048064189,50.9078112,5.6115247,,3,108.0
10048084029,50.9091623,5.6246006,,4,106.0
10048084035,50.9094793,5.6238844,,3,106.0
10048283782,50.9100055,5.6279861,,1,97.0
10048283783,50.9100601,5.6279671,,3,97.0
10049317926,50.9187021,5.6182807,,1,96.0
10059465619,50.9024539,5.6619984,,3,53.0
10059700540,50.9144706,5.6440598,,1,59.0
10059700541,50.9145554,5.6434913,,3,66.0
10059700560,50.9017332,5.64582,,3,61.0
10059700562,50.9024154,5.6465313,,3,63.0
10059700587,50.9041027,5.6551789,,1,53.0
10059700588,50.9041365,5.6546907,,1,53.0
10059700589,50.9040071,5.6549066,,3,53.0
10059700593,50.9023774,5.6567305,,1,51.0
10078566776,50.9292363,5.6373299,,3,68.0
10078566782,50.9302232,5.6380966,,3,61.0
10078566798,50.9306478,5.6379371,,1,61.0
10078566803,50.9304765,5.6373688,,3,68.0
10078597938,50.9321902,5.6374082,,1,59.0
10078597943,50.9308718,5.6362166,,3,68.0
10079845923,50.8837872,5.6365827,,3,65.0
10079845924,50.8837948,5.6376357,,3,69.0
10079982334,50.8836461,5.6367862,,3,65.0
10079982337,50.8836468,5.6365839,,3,65.0
10079982339,50.8835966,5.636483,,3,65.0
10079982342,50.8834906,5.6364331,,3,65.0
10079982349,50.8835049,5.636935,,4,65.0
10087805191,50.9419805,5.6280593,,3,103.0
10103289271,50.8362674,5.636158,,1,83.0
10103289272,50.8359117,5.6349215,,3,83.0
10215791773,50.9078973,5.6866237,,1,48.0
10215791777,50.9079114,5.6856088,,3,48.0
10215791778,50.9073764,5.6865057,,1,48.0
10215791780,50.9074523,5.6856712,,3,48.0
10215791781,50.9074178,5.6887078,,1,47.0
10215791789,50.9056613,5.6877409,,1,43.0
10217280144,50.9088506,5.6615683,,1,48.0
10217280145,50.9084082,5.6608238,,1,48.0
10217330433,50.9036347,5.6588192,,3,54.0
10271882062,50.9247799,5.7038194,,3,46.0
10271882064,50.9247729,5.7036677,,3,46.0
10271882065,50.9247519,5.703181,,3,46.0
10271882066,50.9248079,5.7031958,,3,46.0
10271882067,50.9248185,5.7030599,,3,46.0
10278952152,50.9242314,5.6876007,,3,43.0
10278952163,50.9241659,5.6864755,,3,44.0
10695005886,50.9254323,5.6658804,,1,50.0
10716388112,50.8953373,5.6365239,,3,66.0
10716388113,50.8951726,5.6361794,,3,66.0
10716388114,50.8949696,5.6363833,,3,66.0
10716388116,50.8952834,5.637051,,3,66.0
10716388117,50.8948626,5.6373132,,3,66.0
10716388124,50.8953196,5.6370532,,3,66.0
10724494195,50.927701,5.6878328,crossing,4,41.0
10724494196,50.9277152,5.687731,crossing,4,41.0
10724494197,50.9272217,5.6876305,crossing,4,41.0
10724494198,50.9272361,5.6875325,crossing,4,41.0
10748877477,50.891344,5.6585178,,3,53.0
10748877480,50.8911712,5.6583166,,3,59.0
10748877483,50.8906252,5.6587887,,3,53.0
10748877488,50.8893485,5.6581877,,3,58.0
10748877500,50.8908734,5.6590261,,1,53.0
10748877501,50.8904499,5.6587729,,3,53.0
10748877502,50.890364,5.6594118,,1,53.0
10748877503,50.891191,5.6581683,,3,59.0
10748877504,50.8913529,5.6578622,,1,59.0
10748913106,50.8909666,5.6575578,,3,59.0
10748913107,50.8910928,5.6572729,,4,59.0
10748913112,50.8910209,5.6572243,,1,59.0
10748913116,50.8912725,5.6574056,,1,59.0
10748913122,50.8911006,5.6564359,,3,59.0
10748913126,50.8911631,5.6561687,,3,61.0
10748913133,50.8912758,5.6556661,,3,61.0
10748913136,50.8911028,5.6556148,,3,61.0
10748913140,50.8909778,5.6558909,,3,61.0
10748913143,50.8905346,5.6554502,,4,61.0
10748913145,50.8904632,5.6557705,,3,61.0
10748913152,50.8902377,5.6569827,,1,59.0
10748913157,50.8902031,5.6578197,,3,59.0
10748913161,50.890605,5.6581613,,3,59.0
10748913166,50.8907565,5.6578798,,1,59.0
10748913168,50.8911031,5.6579292,,3,59.0
10748913169,50.8903075,5.6579418,,3,59.0
10748913170,50.8903025,5.6580268,,1,59.0
10748913171,50.890397,5.658008,,3,59.0
10748913172,50.8903873,5.6580654,,1,59.0
10748913175,50.8899508,5.6578695,,1,59.0
10748913180,50.8898749,5.6582482,,3,59.0
10748913181,50.8898199,5.6585563,,3,53.0
10748913183,50.8904136,5.6583225,,1,59.0
10748913189,50.8906956,5.65605,,1,61.0
10748913190,50.8906457,5.655994,,3,61.0
10748913191,50.8907883,5.6556906,,3,61.0
10748913202,50.8908938,5.6548418,,3,61.0
10748913211,50.8893122,5.6580197,,3,58.0
10748913212,50.8893802,5.6577742,,1,58.0
10748913213,50.8887649,5.6574711,,3,58.0
10748913214,50.8887896,5.6573799,,1,58.0
10788642701,50.8844713,5.6557332,,1,59.0
10788682418,50.884953,5.6557907,,3,59.0
10855987233,50.8980849,5.6670004,,3,53.0
10855987238,50.9002154,5.6628953,,3,50.0
10855987240,50.8998644,5.6633972,,3,57.0
10870302438,50.9271715,5.6223147,,3,100.0
10889207108,50.869855,5.6250006,,1,81.0
11049730928,50.9299351,5.6878514,,1,41.0
11053925614,50.8828911,5.6057514,,3,84.0
11053925615,50.8829949,5.6057353,,3,84.0
11111983134,50.9055693,5.6369675,,1,67.0
11111983135,50.9060313,5.6361094,,3,67.0
11146467026,50.888066,5.6461021,,1,65.0
11146467028,50.8879242,5.6468971,,3,65.0
11146467029,50.8878653,5.6465637,,3,65.0
11146467030,50.8881143,5.6464824,,3,65.0
11146467031,50.8878353,5.6463389,,3,65.0
11146467032,50.8880858,5.6462584,,3,65.0
11146467033,50.8878247,5.6462593,,3,65.0
11146467034,50.8877002,5.6463019,,1,65.0
11146467035,50.8878564,5.6464971,,3,65.0
11146467036,50.8877308,5.6465385,,1,65.0
11146467037,50.8878869,5.6467259,,3,65.0
11146467038,50.8877613,5.6467654,,1,65.0
11146467043,50.8895681,5.6489197,,3,67.0
11146467048,50.8892453,5.648326,,3,67.0
11146467053,50.8894361,5.6490774,,3,67.0
11161607597,50.839833,5.6245025,,1,87.0
11161607599,50.8396246,5.6251918,,3,89.0
11161607600,50.840223,5.6251649,,1,89.0
11161650409,50.8378715,5.6250872,,3,92.0
11161650411,50.8377107,5.625495,,3,92.0
11161650413,50.8377276,5.6252617,,3,92.0
11161650419,50.8372668,5.6253313,,3,93.0
11161650420,50.8374904,5.6248538,,1,91.0
11161650424,50.8372584,5.6255029,,3,93.0
11161650425,50.8390412,5.6247083,,1,94.0
11161650430,50.8383508,5.6252627,,3,92.0
11161650431,50.8375857,5.6239541,,1,94.0
11162779350,50.9070421,5.6799134,,1,49.0
11162779353,50.9070205,5.6802296,,1,49.0
11163814866,50.9161164,5.6835137,,4,46.0
11163814872,50.9162513,5.6834184,,3,46.0
11163814876,50.9168883,5.6838032,,4,43.0
11163814882,50.9169867,5.6836605,,3,43.0
11191502799,50.921063,5.6654742,,3,55.0
11191502800,50.9210356,5.665685,,3,55.0
11220484049,50.8930237,5.6600992,,3,54.0
11220538103,50.8980789,5.6490376,turning_circle,1,61.0
11265159656,50.9097417,5.6971382,,3,48.0
11266877237,50.8954482,5.6651258,,3,51.0
11266877245,50.8956667,5.6642701,,1,53.0
11267663149,50.9021254,5.6841715,,3,46.0
11267663152,50.9022061,5.6840185,,1,46.0
11269250863,50.9037838,5.6800122,,3,50.0
11269250865,50.9033163,5.6811968,,3,50.0
11349642755,50.8845019,5.6787716,,3,49.0
11349642756,50.8847189,5.6778048,,3,49.0
11516993123,50.9272261,5.7002754,,3,41.0
11516993125,50.9270364,5.7018416,,1,41.0
11630989511,50.9219692,5.7002262,,3,44.0
11630989550,50.9238019,5.6862517,,3,44.0
11630989551,50.9239282,5.6863848,,3,44.0
11630989552,50.923788,5.6863334,,4,44.0
11630989553,50.923938,5.6862991,,4,44.0
11631416412,50.9182342,5.6840592,,1,43.0
11631416414,50.9181888,5.6843524,,1,43.0
11631416422,50.91866,5.6848262,,3,43.0
11631416425,50.9186129,5.6848627,,4,43.0
11631416438,50.9187707,5.6847327,,1,45.0
11631416449,50.9196295,5.6848269,,1,45.0
11631416458,50.9196544,5.6846648,,1,45.0
11631416462,50.9184873,5.6838976,,1,43.0
11631431673,50.9194871,5.6846008,,1,45.0
11631431674,50.9193587,5.6845516,,1,45.0
11806751736,50.8915705,5.6581602,,3,59.0
11806751738,50.8912194,5.6589615,,4,53.0
11806751746,50.891311,5.6590305,,4,53.0
11893511388,50.8989003,5.6390011,,1,65.0
11898426074,50.8842353,5.6645777,,1,61.0
11898426076,50.8833339,5.6637444,,3,61.0
11906775075,50.8831333,5.6178297,,3,71.0
11906775078,50.8831811,5.6165827,,3,72.0
11906970125,50.9030836,5.659744,,1,54.0
11906970126,50.9032602,5.6597767,,3,54.0
11906970127,50.9032158,5.6600083,,3,54.0
11906970129,50.9020894,5.6628071,,1,55.0
11906970136,50.9021273,5.6646797,,3,56.0
11906970146,50.9011704,5.6637507,,3,50.0
11907025982,50.8923963,5.6598446,,1,54.0
11907025983,50.8922152,5.6597158,,3,54.0
11907025984,50.8918032,5.660021,crossing,3,54.0
11907025986,50.8921463,5.660094,,3,54.0
11907025990,50.892667,5.6591177,crossing,3,54.0
11907142574,50.8901004,5.6202069,,1,75.0
11907142576,50.8905601,5.6205643,,3,75.0
11907142581,50.8892967,5.6211752,,1,74.0
11907142584,50.8894993,5.6209344,,4,74.0
11907142586,50.8897382,5.6215395,,3,70.0
11932583645,50.9031882,5.6580938,,3,51.0
11932583648,50.9030578,5.6586943,,3,54.0
11932583649,50.9024458,5.6593958,,1,54.0
11950631941,50.8919754,5.5983922,,3,99.0
11950631958,50.8919587,5.5979821,,3,99.0
11950631959,50.8921798,5.5979591,,3,99.0
11950631960,50.8923699,5.5979485,,3,99.0
11955403448,50.908935,5.6252378,,3,103.0
11955403457,50.9091056,5.6333615,,3,92.0
11955403465,50.9082508,5.6281045,,3,90.0
11956666162,50.8918668,5.5985386,,3,99.0
11956666166,50.8915939,5.5973603,,3,100.0
11956701570,50.8917658,5.5983268,,1,99.0
11956701573,50.891932,5.5984262,,4,99.0
11956701574,50.8918623,5.598206,,1,99.0
11956701579,50.8918462,5.5979273,,1,99.0
11956701580,50.8919857,5.5985739,,3,99.0
11956701604,50.8936867,5.5970924,,1,96.0
11956701605,50.8940769,5.5972946,,3,101.0
11958193401,50.9258431,5.6483982,,3,56.0
11958235502,50.9200287,5.6493073,,3,59.0
11958277489,50.9180965,5.6103884,,1,97.0
11967425341,50.917458,5.6121704,,1,100.0
11967483511,50.9036367,5.6338714,,1,76.0
11967483513,50.9037834,5.6341855,,3,76.0
11967483514,50.9074838,5.6321327,,1,75.0
11967483783,50.9047887,5.6420296,,3,73.0
11967483786,50.9057492,5.6389298,,3,73.0
11967483793,50.9051926,5.6380892,,3,73.0
11967483804,50.9049263,5.6376759,,3,73.0
11967483806,50.9043725,5.6371464,,1,67.0
11967483807,50.904458,5.6369896,,3,67.0
11990880434,50.9094098,5.6265856,,3,103.0
11990880436,50.9083898,5.6256006,,3,103.0
11990880441,50.9088371,5.6233945,,3,106.0
11990880444,50.9093217,5.6236873,,3,106.0
11990880445,50.9091106,5.6239393,,3,106.0
12097253737,50.9142963,5.6833352,,3,45.0
12097253738,50.9137503,5.6831317,,3,48.0
12097253739,50.9134631,5.6827748,,1,48.0
12097253740,50.9137874,5.6828906,,4,48.0
12097253744,50.913717,5.6833486,,3,45.0
12097253745,50.9132306,5.6837779,,1,45.0
12097253749,50.9138256,5.6826426,,3,48.0
12097314720,50.9153821,5.6834522,,3,46.0
12097314724,50.9152227,5.6834011,,3,46.0
12097314725,50.9151857,5.6831462,,3,47.0
12097314727,50.9154476,5.6838517,,1,46.0
12097314730,50.916062,5.6840298,,3,46.0
12097314735,50.916086,5.6837877,,4,46.0
12097314736,50.9159355,5.6837296,,3,46.0
12097314737,50.9158361,5.6847803,,3,46.0
12097314738,50.9157435,5.6847616,,1,46.0
12097314739,50.9159852,5.6848103,,3,46.0
12097314754,50.9162381,5.685402,,1,46.0
12100600003,50.8642593,5.6268551,,3,70.0
12100600004,50.8646924,5.6265827,,3,73.0
12106518851,50.8625041,5.6366004,,3,75.0
12106569017,50.8679284,5.6281444,,3,78.0
12106569021,50.8680126,5.6278929,,1,78.0
12116636680,50.870776,5.6239642,,1,81.0
12116902764,50.8539932,5.6399052,,3,71.0
12116923557,50.8504475,5.6419772,,1,85.0
12116925712,50.8564245,5.6414343,,1,71.0
12116925713,50.8551261,5.641331,,1,67.0
12116925723,50.8550677,5.6417398,,3,75.0
12116925724,50.8552393,5.6403461,,1,67.0
12116925738,50.8532145,5.6397257,,1,71.0
12116925748,50.8536459,5.6395926,,1,71.0
12144876878,50.9035256,5.6787022,,4,50.0
12144876880,50.9035637,5.67851,,3,50.0
12144876882,50.9035098,5.6788301,,3,50.0
12163187680,50.8622506,5.6365123,,3,77.0
12163187681,50.862278,5.6362908,,1,77.0
12163248154,50.8664828,5.6354995,,3,74.0
12163248158,50.8667185,5.6357709,,1,79.0
12163248160,50.8659068,5.6351285,,1,72.0
12163249676,50.8781158,5.6344043,,3,58.0
12163249682,50.8774534,5.6344216,,3,58.0
12164252432,50.8791801,5.6261625,,1,49.0
12164252433,50.8777382,5.6241804,,1,72.0
12180610087,50.889206,5.656256,,3,58.0
12180610089,50.8891494,5.656036,,3,59.0
12180610099,50.8891984,5.6562905,,1,58.0
12180610100,50.8892377,5.6561135,,3,59.0
12192831899,50.9159836,5.6812607,,1,47.0
12192841202,50.9170748,5.6805458,,1,46.0
12192841203,50.9173161,5.6804355,,1,46.0
12192841204,50.9173162,5.6805231,,3,46.0
12192841205,50.9174447,5.6805122,,3,46.0
12192914357,50.9078995,5.6875708,,3,47.0
12192914358,50.9077407,5.6875515,,4,47.0
12192914381,50.9077622,5.687165,,3,48.0
12192914382,50.9081282,5.6876403,,1,47.0
12192914383,50.9078972,5.6876065,,3,47.0
12192914384,50.9081434,5.6874096,,1,48.0
12192914385,50.9079119,5.6873753,,3,48.0
12193029136,50.9088559,5.6851661,,3,45.0
12193029144,50.9088994,5.6853618,,1,45.0
12193029147,50.9084471,5.6853294,,3,45.0
12193029148,50.9085853,5.6853686,,4,45.0
12193029149,50.9085552,5.685638,,1,45.0
12193029151,50.9088749,5.6851713,,3,45.0
12193029152,50.9089002,5.6849577,,3,45.0
12193029153,50.9090355,5.6858336,,1,45.0
12193029154,50.9091028,5.6850077,,3,45.0
12193044537,50.908698,5.6865781,,1,45.0
12193044540,50.908341,5.6863353,,3,45.0
12193044545,50.9077121,5.6885818,,1,47.0
12193044546,50.9077771,5.6878428,,3,47.0
12288693625,50.8929355,5.6489722,,4,62.0
12288693626,50.8934037,5.6501174,,3,60.0
12288693630,50.8932311,5.6495157,,3,62.0
12288693640,50.8931302,5.6496267,,3,62.0
12288693641,50.8932042,5.6496549,,3,62.0
12288693642,50.8931408,5.6494892,,3,62.0
12288693647,50.8937558,5.6488113,,3,63.0
12288693650,50.8927893,5.649963,,4,62.0
12292310671,50.9114988,5.7014188,,3,40.0
12292310686,50.9120561,5.7081753,,3,42.0
12292367601,50.8959205,5.688985,,3,47.0
12292463131,50.9029419,5.6835255,,4,46.0
12292463149,50.8929648,5.6768625,,3,49.0
12292463186,50.8847349,5.6791323,,1,49.0
12292463188,50.8877722,5.6810119,,1,47.0
12292463193,50.8878179,5.6807893,,3,47.0
12292468903,50.9121914,5.7055356,,3,40.0
12292468905,50.9123077,5.7054951,,3,40.0
12292468907,50.9121187,5.7081968,,3,42.0
12293406698,50.8838198,5.672164,,1,55.0
12293437830,50.8830881,5.6719348,,3,56.0
12293437831,50.8830696,5.6721742,,4,56.0
12293437832,50.8833664,5.6717587,,3,55.0
12293437834,50.8834296,5.671836,,3,55.0
12293437843,50.8832322,5.6714384,,1,56.0
12293437845,50.8833024,5.6718366,,3,56.0
12293437846,50.8832986,5.6716121,,1,56.0
12293437847,50.8833096,5.6717462,,3,56.0
12293437851,50.883053,5.6723917,,3,56.0
12293441748,50.8834057,5.6725988,,3,55.0
12293441749,50.8830981,5.6718059,,1,56.0
12293441753,50.8833585,5.6725973,,3,55.0
12293441754,50.883335,5.6733432,,3,56.0
12293441764,50.8821956,5.6717597,,1,56.0
12293441765,50.8825958,5.6719346,,3,56.0
12293457015,50.8855837,5.6694287,,3,58.0
12293457016,50.8857743,5.6693931,,4,58.0
12293457017,50.8857862,5.669561,,3,58.0
12293457018,50.8857635,5.669241,,3,58.0
12293472447,50.8984299,5.666283,,1,55.0
12293527809,50.9009862,5.6289191,,1,79.0
12293527810,50.9011942,5.6291395,,3,79.0
12293527824,50.9001953,5.629549,,1,72.0
12293527826,50.9004778,5.6290193,,1,79.0
12293527827,50.9006249,5.6292044,,3,72.0
12293527828,50.9011651,5.629377,,3,72.0
12293527831,50.9011537,5.6294729,,3,72.0
12293630966,50.8847349,5.6079519,,1,95.0
12293630967,50.8845941,5.6080183,,3,95.0
12293725613,50.8851012,5.6076314,,1,95.0
12293960697,50.8398254,5.6250564,,1,89.0
12293960698,50.839821,5.625183,,3,89.0
12294650617,50.8385044,5.6265222,,1,92.0
12294650619,50.8386883,5.6270637,crossing,3,92.0
12294650628,50.8380684,5.6268187,,1,92.0
12294650629,50.8382735,5.6274294,,3,89.0
12294686483,50.8652573,5.6306154,,1,73.0
12294686484,50.8651139,5.630646,,3,73.0
12294686488,50.8651329,5.630919,,3,73.0
12302398267,50.9173793,5.6869805,,3,44.0
12302398270,50.9171848,5.6854783,,3,44.0
12328254268,50.8865553,5.6529998,,3,63.0
12328254270,50.8866624,5.6530942,,3,63.0
12328254284,50.8875418,5.654567,,3,59.0
12328282802,50.8872481,5.6538417,,3,63.0
12328282807,50.8871096,5.6538513,,3,63.0
12328282809,50.887069,5.6530647,,3,63.0
12328282810,50.8871048,5.6529211,,1,63.0
12328282815,50.8878822,5.6538328,,3,61.0
12328282817,50.8875554,5.6541119,,3,61.0
12328282818,50.8876821,5.6542383,,3,59.0
12328282822,50.88766,5.6538513,,3,61.0
12328282830,50.8872617,5.6538054,,3,63.0
12328282839,50.8873996,5.6537191,,3,63.0
12328282840,50.8873925,5.6539233,,3,63.0
12328282847,50.8876427,5.6543305,,3,59.0
12328282848,50.8874809,5.6542623,,3,62.0
12328282850,50.887413,5.6541534,,3,63.0
12328282856,50.887288,5.6542968,,3,62.0
12328282859,50.8870511,5.6532207,,3,63.0
12328282860,50.8870023,5.6532358,,3,63.0
12398353003,50.8590988,5.642209,,4,73.0
12398353007,50.8591708,5.6417149,,4,73.0
12398353011,50.8592796,5.6407143,,4,74.0
12408283861,50.9160402,5.6664357,,3,51.0
12408283873,50.9166643,5.6656046,,1,51.0
12408283875,50.9163406,5.66547,,3,51.0
12408283880,50.9169171,5.6644164,,1,57.0
12408283883,50.9166615,5.664366,,3,55.0
12408283898,50.9167851,5.6657527,,3,51.0
12408283900,50.9166459,5.6663139,,1,51.0
12408294412,50.9157433,5.6667914,,3,49.0
12408294413,50.9157825,5.6667704,,3,49.0
12505475057,50.8818817,5.6280208,,1,67.0
12505475058,50.8817797,5.6280362,,3,67.0
12505475059,50.8819186,5.6285815,,1,67.0
12505475060,50.8818103,5.6286074,,3,67.0
12505475079,50.8879128,5.6434505,,1,64.0
12505475081,50.8872249,5.6441693,,1,68.0
12505475082,50.8868106,5.6444289,,3,68.0
12505475084,50.8873273,5.6440569,,3,68.0
12505475086,50.8874456,5.6446207,,1,68.0
12505475091,50.8870724,5.6451272,,3,68.0
12527537093,50.8890346,5.6578402,,3,58.0
12527557216,50.8890404,5.6537063,,1,61.0
12527557217,50.8889685,5.6535481,,3,61.0
12527557226,50.8887911,5.6526605,,3,61.0
12527557231,50.8875623,5.6508797,,3,66.0
12527557238,50.8864304,5.6515146,,3,66.0
12527557264,50.886599,5.6510748,,3,66.0
12527557265,50.8864171,5.6513368,,3,66.0
12527557344,50.8874549,5.6528386,,1,63.0
12527557345,50.8873551,5.6530693,,3,63.0
12527557354,50.8868526,5.6528266,,1,63.0
12527557367,50.8881851,5.6514855,,1,66.0
12527557369,50.8880268,5.6513513,,3,66.0
12527557370,50.8880751,5.6508136,,1,66.0
12527557374,50.887846,5.6515035,,3,66.0
12527557375,50.8885099,5.6512414,,1,66.0
12527557376,50.8883084,5.6515799,,3,66.0
12527557377,50.8884287,5.6517403,,1,66.0
12527557381,50.8878666,5.6515439,,3,66.0
12531584219,50.8982202,5.674582,,3,51.0
12531584221,50.8973493,5.6736791,,3,54.0
12531584228,50.8969515,5.6714143,,3,53.0
12531584229,50.8967286,5.6718309,,3,53.0
12531587828,50.8927312,5.6769263,,1,49.0
12531587829,50.8940029,5.6752601,,1,52.0
12531587830,50.8871303,5.6751172,,3,55.0
12531587831,50.8876191,5.6735919,,3,56.0
12531598653,50.8977115,5.6667546,,1,52.0
12531598654,50.8977384,5.6668574,,3,52.0
12531598657,50.8985958,5.6748784,,1,51.0
12531598658,50.8974459,5.6729057,,3,53.0
12531738284,50.885688,5.6072485,,1,100.0
12531738286,50.8858713,5.6075076,crossing,3,100.0
12534969737,50.8410237,5.627367,,1,85.0
12534969739,50.8407713,5.6267837,,1,89.0
12535069229,50.8685732,5.6249101,,4,81.0
12535070703,50.8623199,5.6256521,,3,71.0
12535103523,50.8604884,5.6279122,,1,73.0
12535103525,50.8613992,5.6273571,,3,73.0
12535103527,50.8611411,5.6281838,,1,73.0
12535103529,50.8615609,5.6279169,,3,73.0
12535103530,50.8618445,5.6277949,,3,73.0
12535103531,50.8617657,5.6274131,,4,73.0
12535103535,50.8614636,5.6275508,,3,73.0
12536099014,50.8748546,5.6316425,,1,77.0
12536132692,50.8706704,5.6325147,,3,80.0
12536297214,50.8865287,5.6459,,1,68.0
12536297220,50.8865545,5.646069,,3,68.0
12536297224,50.8862003,5.6468183,,3,68.0
12536297226,50.8866465,5.6462611,,3,68.0
12536297228,50.8871645,5.6457407,,3,68.0
12536297231,50.8874887,5.6461603,,1,68.0
12536297233,50.887637,5.6452495,,3,64.0
12536297244,50.8841216,5.6366705,,3,65.0
12536297249,50.8825587,5.6336808,,1,71.0
12536362895,50.8923898,5.651435,,3,60.0
