u,v,key,osmid,lit,lanes,surface,name,ref,highway,maxspeed,oneway,reversed,length,grade,grade_abs,elevation_change,junction,sidewalk,access,bridge,service,incline,tactile_paving,smoothness,tunnel,width,est_width,footway
923038600,2322525608,0,223924609,,,,,,track,,False,False,122.38553089034384,0.0,0.0,0.0,,,,,,,,,,,,
923038600,2327707856,0,223925228,,,compacted,,,track,,False,True,200.65503437758971,0.014951032797685225,0.014951032797685225,3.0,,,,,,,,intermediate,,,,
923038600,2079037682,0,1289626845,,,ground,,,track,,False,False,148.66570332147097,0.0,0.0,0.0,,,,,,,,very_bad,,,,
923038615,10059700541,0,223924614,,,gravel,,,track,,False,False,29.307458597418666,0.06824201400308914,0.06824201400308914,2.0,,,,,,,,very_bad,,,,
923038615,2079037663,0,1289626843,,,gravel,,,track,,False,True,74.23842574323557,-0.04041033965854742,0.04041033965854742,-3.0,,,,,,,,very_bad,,,,
923038615,7006677764,0,"[1289626842, 454969055]",,,"['ground', 'unpaved']",,,path,,False,False,144.28389962428406,-0.03465390118384673,0.03465390118384673,-5.0,,,,,,,,,,,,
923038617,2327707840,0,134384742,,,ground,,,path,,False,False,146.75949616403537,-0.01362773825391557,0.01362773825391557,-2.0,,,,,,,,,,1.2,,
923038617,10059700541,0,223924614,,,gravel,,,track,,False,True,180.7618862661085,0.0,0.0,0.0,,,,,,,,very_bad,,,,
923038617,923038622,0,460246868,,,gravel,,,track,,False,False,97.30997407318019,0.12331726643946714,0.12331726643946714,12.0,,,,,,,,very_bad,,,,
923038622,923038625,0,222826816,,,unpaved,,,path,,False,False,143.23522876326874,0.0837782723119948,0.0837782723119948,12.0,,,,,,,,,,,,
923038622,2313628160,0,223349555,,,gravel,,,track,,False,False,391.70355374827835,0.002552951052985935,0.002552951052985935,1.0,,,,,,,,bad,,,,
923038622,923038617,0,460246868,,,gravel,,,track,,False,True,97.30997407318019,-0.12331726643946714,0.12331726643946714,-12.0,,,,,,,,very_bad,,,,
923038622,1521284531,0,223349548,,,,,,track,,False,False,844.9791333720102,0.0011834611773303286,0.0011834611773303286,1.0,,,no,,,,,,,,,
923038622,1477629859,0,546649275,,,ground,,,track,,False,True,429.7747298029782,-0.020941203323252333,0.020941203323252333,-9.0,,,,,,,,very_bad,,,,
923038625,923038622,0,222826816,,,unpaved,,,path,,False,True,143.23522876326874,-0.0837782723119948,0.0837782723119948,-12.0,,,,,,,,,,,,
923038625,923038661,0,222826816,,,unpaved,,,path,,False,False,548.4244551770219,0.010940431163054726,0.010940431163054726,6.0,,,,,,,,,,,,
923038625,923038678,0,223349551,,,unpaved,,,path,,False,True,119.12265444468417,0.0,0.0,0.0,,,,,,,,,,,,
923038661,1477629892,0,460246866,,,,,,track,,False,True,119.35158994867933,0.04189303219295175,0.04189303219295175,5.0,,,no,,,,,,,,,
923038661,923038670,0,222826816,,,unpaved,,,path,,False,False,171.28390384788662,0.029191301036905298,0.029191301036905298,5.0,,,,,,,,,,,,
923038661,923038625,0,222826816,,,unpaved,,,path,,False,True,548.424455177022,-0.010940431163054725,0.010940431163054725,-6.0,,,,,,,,,,,,
923038670,923038678,0,222826816,,,unpaved,,,path,,False,False,211.0342380032912,-0.05212424345962502,0.05212424345962502,-11.0,,,,,,,,,,,,
923038670,923038661,0,222826816,,,unpaved,,,path,,False,True,171.28390384788662,-0.029191301036905298,0.029191301036905298,-5.0,,,,,,,,,,,,
923038670,4514401700,0,223349556,,,,,,path,,False,False,73.9885577713498,0.013515603359783622,0.013515603359783622,1.0,,,no,,,,,,,,,
923038678,923038686,0,222826816,,,unpaved,,,path,,False,False,235.05846726244687,0.06381391053338334,0.06381391053338334,15.0,,,,,,,,,,,,
923038678,923038670,0,222826816,,,unpaved,,,path,,False,True,211.0342380032912,0.05212424345962502,0.05212424345962502,11.0,,,,,,,,,,,,
923038678,923038625,0,223349551,,,unpaved,,,path,,False,False,119.12265444468417,0.0,0.0,0.0,,,,,,,,,,,,
923038686,923038705,0,222826816,,,unpaved,,,path,,False,False,151.9917360465136,-0.12500679638388684,0.12500679638388684,-19.0,,,,,,,,,,,,
923038686,923038678,0,222826816,,,unpaved,,,path,,False,True,235.05846726244687,-0.06381391053338334,0.06381391053338334,-15.0,,,,,,,,,,,,
923038686,2322525568,0,223349553,,,,,,path,,False,False,95.5149155144666,-0.03140870704686561,0.03140870704686561,-3.0,,,no,,,,,,,,,
923038705,4559246232,0,546649271,,,unpaved,,,path,,False,False,54.70002352150996,0.2925044446042741,0.2925044446042741,16.0,,,,,,,,,,,,
923038705,2313628160,0,138926687,,,unpaved,,,path,,False,False,196.92970524011292,-0.03554567855298937,0.03554567855298937,-7.0,,,,,,,,,,,,
923038705,923038686,0,222826816,,,unpaved,,,path,,False,True,151.9917360465136,0.12500679638388684,0.12500679638388684,19.0,,,,,,,,,,,,
923038708,4559246232,0,546649271,,,unpaved,,,path,,False,True,23.774849699669304,0.0,0.0,0.0,,,,,,,,,,,,
923038708,2322525565,0,223349557,,,ground,,,track,,False,False,298.183506572299,0.026829116378575695,0.026829116378575695,8.0,,,,,,,,,,,,
923038708,2322525549,0,546649284,,,,,,track,,False,False,115.6429198013949,-0.08647308470915466,0.08647308470915466,-10.0,,,,,,,,,,,,
923038712,11955403457,0,222827860,,,sand,,,track,,False,False,10.777518502298417,-0.6495001607751523,0.6495001607751523,-7.0,,,,,,,,,,,,
923038712,2313628165,0,222827859,,,ground,,,track,,False,False,282.03480973256006,0.007091323237356775,0.007091323237356775,2.0,,,,,,,,,,,,
923038712,2322525549,0,546649284,,,,,,track,,False,True,69.16297804087347,-0.10121021677035345,0.10121021677035345,-7.0,,,,,,,,,,,,
923038725,1477629886,0,222821911,,,dirt,,,track,,False,False,136.61237079654506,-0.00731998130307896,0.00731998130307896,-1.0,,,,,,,,,,2,,
923038725,7006677688,0,546659564,,,ground,,,track,,False,True,64.03862920497313,0.015615574730671182,0.015615574730671182,1.0,,,,,,,,very_bad,,,,
923038725,2317748024,0,547292373,,,dirt,,,track,,False,True,64.73989274811639,0.0,0.0,0.0,,,,,,,,,,,,
923038725,1521284565,0,603832596,,,,,,track,,False,True,152.61177903348633,0.006552574161268236,0.006552574161268236,1.0,,,,,,,,,,,,
923099133,2020227841,0,"[222822506, 457536786]",,,"['dirt', 'wood']",,,path,,False,False,86.00253670885274,0.0,0.0,0.0,,,,yes,,,,,,,,
923099244,4538677393,0,335698644,,2,asphalt,Bessemerstraat,N77,secondary,70,False,False,142.79998489412034,0.02801120744491547,0.02801120744491547,4.0,,,,,,,,,,,,
923099244,4538623093,0,"[223928457, 457923781]",,,ground,,,"['path', 'track']",,False,False,106.64514961271325,0.01875378305776767,0.01875378305776767,2.0,,,,,,,,very_bad,,,,
923099244,3428068088,0,"[335698644, 208584381]",,"['2', '3']",asphalt,Bessemerstraat,N77,secondary,70,False,True,160.54343705590287,0.0,0.0,0.0,,,,,,,,,,,,
923099244,1521284613,0,"[607476107, 78764596]",,,gravel,,,track,,False,True,92.61698749369536,0.021594310656413266,0.021594310656413266,2.0,,,,,,,,bad,,,,
923099255,2322461241,0,"[607476108, 222831566]",,,asphalt,,,"['unclassified', 'track']",,False,"[False, True]",74.55813757853599,0.053649408768916614,0.053649408768916614,4.0,,,,,,,,,,,,
923099255,3786536539,0,"[1097370478, 1097372227, 375265342]",,,asphalt,,,unclassified,,False,False,36.35455790118554,0.05501373460340661,0.05501373460340661,2.0,,,,,,,,,,,,
923099255,923099291,0,"[1097370480, 223928454, 1097370479]",,,asphalt,,,unclassified,,False,True,35.12227485477232,0.0,0.0,0.0,,,no,,,,,,,,,
923099291,3428068088,0,208584381,,3,asphalt,Bessemerstraat,N77,secondary,70,False,False,22.058493534754263,0.0,0.0,0.0,,,,,,,,,,,,
923099291,3786536539,0,414876723,,3,asphalt,Bessemerstraat,N77,secondary,70,False,True,10.320924500464457,0.19378109004769845,0.19378109004769845,2.0,,,,,,,,,,,,
923099291,923099255,0,"[1097370480, 223928454, 1097370479]",,,asphalt,,,unclassified,,False,False,35.12227485477232,0.0,0.0,0.0,,,no,,,,,,,,,
923099291,3786536543,0,"[1082826538, 375265343]",,,,,,unclassified,,False,True,30.457645778952866,0.0656649569869927,0.0656649569869927,2.0,,,,,,,,,,,,
923099348,938900857,0,669555323,,,unpaved,,,path,,False,True,7.306840360200311,0.0,0.0,0.0,,,,,,,,,,,,
923099348,923018165,0,456668532,,,,,,track,,False,False,359.697343684179,-0.0027801150538326433,0.0027801150538326433,-1.0,,,,,,,,bad,,,,
923099348,1477629996,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,False,74.15589626478973,0.14833614795406302,0.14833614795406302,11.0,,,,,,,,,,,,
923099348,240889618,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,True,359.28116539472813,-0.030616689822620485,0.030616689822620485,-11.0,,,,,,,,,,,,
923099355,7366672075,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,True,73.09581210599556,0.0,0.0,0.0,,,,,,,,,,,,
923099355,7366672068,0,604038408,,,unpaved,,,path,,False,True,89.60660988156474,0.0,0.0,0.0,,,,,,,,,,,,
923099355,1477629989,0,"[1097512473, 223762436]",,,ground,,,track,,False,True,94.6098810150848,-0.04227888204787227,0.04227888204787227,-4.0,,,,,,,,very_bad,,,,
923099355,4529210190,0,1177184904,,,,Molenbergstraat,,tertiary,50,False,False,175.8872754158231,0.022741838433413777,0.022741838433413777,4.0,,,,,,,,,,,,
937818967,12116925723,0,1308445628,,,,,,footway,,False,True,98.27583160986644,0.0,0.0,0.0,,,,,,,,,,,,
937818967,937826875,0,1308445629,,,,,,footway,,False,False,84.41882142615282,-0.118456996094736,0.118456996094736,-10.0,,,,,,,,,,,,
937826875,259068369,0,1308445629,,,,,,footway,,False,False,123.32282196433927,0.048652795195807265,0.048652795195807265,6.0,,,,,,,,,,,,
937826875,937818967,0,1308445629,,,,,,footway,,False,True,84.41882142615282,0.118456996094736,0.118456996094736,10.0,,,,,,,,,,,,
937826875,12116925712,0,1308445630,,,,,,footway,,False,False,26.858750656776998,0.22339088205080307,0.22339088205080307,6.0,,,,,,,,,,,,
938900857,923099348,0,669555323,,,unpaved,,,path,,False,False,7.306840360200311,0.0,0.0,0.0,,,,,,,,,,,,
951622483,951622508,0,338577426,,1,asphalt,Maastrichterweg,N77,secondary,,False,False,15.86605131273934,0.1260553089472324,0.1260553089472324,2.0,roundabout,,,,,,,,,,,
951622483,951622488,0,338577426,,1,asphalt,Maastrichterweg,N77,secondary,,False,True,13.370082600041343,0.0,0.0,0.0,roundabout,,,,,,,,,,,
951622483,5332095809,0,"[1354176656, 225310527]",,,asphalt,Henri Dunantstraat,,residential,50,False,True,166.575246011021,-0.024013171799460234,0.024013171799460234,-4.0,,,,,,,,,,,,
951622488,1495551289,0,81652986,,1,asphalt,Maastrichterweg,N77,secondary,,False,True,10.96795852266267,0.18234934020469507,0.18234934020469507,2.0,roundabout,,,,,,,,,,,
951622488,189178153,0,335698652,,1,asphalt,Maastrichterweg,N77,secondary,70,False,True,36.744890932894215,0.0,0.0,0.0,,,,,,,,,,,,
951622488,951622483,0,338577426,,1,asphalt,Maastrichterweg,N77,secondary,,False,False,13.370082600041341,0.0,0.0,0.0,roundabout,,,,,,,,,,,
951622502,1495551289,0,243614340,,1,asphalt,Maastrichterweg,N77,secondary,,False,False,13.729354258204129,0.0,0.0,0.0,roundabout,,,,,,,,,,,
951622502,3428068074,0,1374133642,,1,asphalt,Maastrichterweg,N77,secondary,,False,True,18.07086774479641,0.0,0.0,0.0,roundabout,,,,,,,,,,,
951622502,3797230114,0,"[136323074, 1446737526]",,,,Henri Dunantstraat,,residential,,False,False,38.66373455493595,0.0,0.0,0.0,,,,,,,,,,,,
951622508,2423480273,0,81652987,,1,asphalt,Maastrichterweg,N77,secondary,70,False,False,127.47591789708953,0.0,0.0,0.0,,,,,,,,,,,,
951622508,951622483,0,338577426,,1,asphalt,Maastrichterweg,N77,secondary,,False,True,15.86605131273934,-0.1260553089472324,0.1260553089472324,-2.0,roundabout,,,,,,,,,,,
951622508,3428068074,0,1374133641,,1,asphalt,Maastrichterweg,N77,secondary,,False,False,10.188714468985767,0.0,0.0,0.0,roundabout,,,,,,,,,,,
1364185452,3808907993,0,121993928,,,,Papenweg,,residential,50,False,True,251.98565985027972,0.011905439388029009,0.011905439388029009,3.0,,,,,,,,,,,,
1364185452,5373285521,0,"[967252812, 1359567359]",,1,,Lindestraat,,residential,50,False,False,24.3476357866728,0.0,0.0,0.0,,,,,,,,,,,,
1364185452,3808907977,0,"[967252812, 377516309]",,,,Lindestraat,,residential,50,False,True,305.8309965448821,0.009809339255642572,0.009809339255642572,3.0,,,,,,,,,,,,
1364185465,335678609,0,1359567361,,,asphalt,Omstraat,,residential,,False,True,30.210383403359362,0.0,0.0,0.0,,,,,,,,,,,,
1364185465,12535103531,0,1354509523,,,,,,service,,False,False,26.83574198973119,0.0,0.0,0.0,,,,,,,,,,,,
1364185465,335678611,0,1359567361,,,asphalt,Omstraat,,residential,,False,False,86.08066162568531,-0.02323402216280395,0.02323402216280395,-2.0,,,,,,,,,,,,
1364185488,35969379,0,214342034,,2,asphalt,2e Carabinierslaan,N2,primary,50,False,False,19.77215208476583,0.0,0.0,0.0,,,,,,,,,,,,
1364185488,3808908005,0,214342034,,2,asphalt,2e Carabinierslaan,N2,primary,50,False,True,54.290026332823416,0.018419589518515415,0.018419589518515415,1.0,,,,,,,,,,,,
1364185488,35969377,0,"[5174356, 1354505806]",,,,Heserstraat,,residential,,False,True,69.91893129089117,-0.028604556206375455,0.028604556206375455,-2.0,,,,,,,,,,,,
1364185495,3808907993,0,121993928,,,,Papenweg,,residential,50,False,False,8.278859848002568,0.0,0.0,0.0,,,,,,,,,,,,
1364185495,35969919,0,377516308,,2,asphalt,2e Carabinierslaan,N2,primary,50,False,False,15.133226732962846,0.0,0.0,0.0,,,,,,,,,,,,
1364185495,35969917,0,377516308,,2,asphalt,2e Carabinierslaan,N2,primary,50,False,True,40.526686170887956,0.0,0.0,0.0,,,,,,,,,,,,
1369483733,325741327,0,122597178,,,,De Dries,,residential,,False,False,16.03536833801485,0.0,0.0,0.0,,,,,,,,,,,,
1374582394,3013421046,0,32870182,yes,,concrete,Kanaalstraat,,residential,,False,True,8.389755914112172,0.0,0.0,0.0,,both,,,,,,,,,,
1374582394,3269187511,0,320404906,,,,Oude God,,residential,,False,True,19.25933955490959,0.0,0.0,0.0,,,,,,,,,,,,
1374582394,36948568,0,123190121,,,concrete,Kanaalstraat,,residential,,False,False,10.276526249046746,0.0,0.0,0.0,,,,,,,,,,,,
1374588795,4487704373,0,"[320404904, 123190122, 320404906, 962222193, 962222194]",,,,Oude God,,residential,,False,False,97.91834988773327,-0.010212590399516884,0.010212590399516884,-1.0,,,,yes,,,,,building_passage,,,
1374588795,315884711,0,123190122,,,,Oude God,,residential,,False,True,51.97973040574191,0.0,0.0,0.0,,,,,,,,,,,,
1374588795,1374588796,0,123190341,,,,Oude God,,residential,,False,True,98.88497507236563,0.0,0.0,0.0,,,,,,,,,,,,
1374588796,1374588795,0,123190341,,,,Oude God,,residential,,False,False,98.88497507236565,0.0,0.0,0.0,,,,,,,,,,,,
1376471013,12505475058,0,238041931,,,,Neergellikerstraat,,tertiary,,False,False,50.96057672481152,0.0,0.0,0.0,,,,,,,,,,,,
1376471013,258895674,0,238041931,,,,Neergellikerstraat,,tertiary,,False,True,492.90248147451524,0.010143994376012322,0.010143994376012322,5.0,,,,,,,,,,,,
1376471013,1376471029,0,375585089,,,asphalt,,,unclassified,,False,False,188.08618598811623,-0.0957008081451409,0.0957008081451409,-18.0,,,,,,,,,,,,
1376471020,1376471029,0,123428907,,,asphalt,,,service,,False,False,905.8351516163934,-0.022079072515911458,0.022079072515911458,-20.0,,,,,,,,,,,,
1376471020,1376471042,0,123428907,,,asphalt,,,service,,False,True,277.92918331032297,-0.057568621651851275,0.057568621651851275,-16.0,,,,,,,,,,,,
1376471020,418853703,0,1493158476,,,asphalt,,,service,,False,False,567.7790401987311,-0.022896230891950163,0.022896230891950163,-13.0,,,,,,,,good,,,,
1376471029,1376471020,0,123428907,,,asphalt,,,service,,False,True,905.8351516163934,0.022079072515911458,0.022079072515911458,20.0,,,,,,,,,,,,
1376471029,34575178,0,"[254275920, 5082339]",,,asphalt,,,service,30,False,"[False, True]",1257.0830616702012,0.002386477148148113,0.002386477148148113,3.0,,,,,,,,,,,,
1376471029,1376471013,0,375585089,,,asphalt,,,unclassified,,False,True,188.0861859881162,0.09570080814514091,0.09570080814514091,18.0,,,,,,,,,,,,
1376471042,1376471020,0,123428907,,,asphalt,,,service,,False,False,277.92918331032297,0.057568621651851275,0.057568621651851275,16.0,,,,,,,,,,,,
1376471042,282184721,0,135219513,,,asphalt,Wijerdijk,,tertiary,50,False,False,45.86211583861876,0.41428529086747484,0.41428529086747484,19.0,,,,,,,,,,,,
1376471042,4943077866,0,"[150612979, 150612981, 156789195]",,,asphalt,"['Kompveldstraat', 'Wijerdijk']",,tertiary,50,False,True,214.29180991139552,0.0,0.0,0.0,,,,yes,,,,,,,,
1377979834,3754830499,0,123638890,,,,Engelenstraat,,residential,,False,False,75.83260278409101,0.0,0.0,0.0,,,,,,,,,,,,
1391342335,1391364043,0,5122472,no,,asphalt,Neanderthalerweg,,unclassified,30,False,False,417.36916399090796,0.04312728766994419,0.04312728766994419,18.0,,,,,,,,,,,,
1391342335,259068453,0,"[5122472, 7707078]",no,,asphalt,Neanderthalerweg,,unclassified,30,False,True,157.9259328335884,0.0,0.0,0.0,,,permit,,,,,,,,,
1391364043,454390163,0,5122472,no,,asphalt,Neanderthalerweg,,unclassified,30,False,False,302.25966643369304,0.04631779080941715,0.04631779080941715,14.0,,,,,,,,,,,,
1391364043,1391342335,0,5122472,no,,asphalt,Neanderthalerweg,,unclassified,30,False,True,417.3691639909079,-0.0431272876699442,0.0431272876699442,-18.0,,,,,,,,,,,,
1391364043,2802268913,0,1513933152,,,sand,,,track,,False,True,187.10854055743414,0.08016737213230336,0.08016737213230336,15.0,,,,,,,,bad,,,,
1391387449,12116902764,0,569008188,,,asphalt,,,footway,,False,True,19.479387386171826,0.0,0.0,0.0,,,,,,,,,,,,
1391387449,4716919159,0,"[1464894066, 569008188]",,,asphalt,,,"['service', 'footway']",,False,False,19.80649246209201,-0.9087929139624551,0.9087929139624551,-18.0,,,,,,,,,,,,
1391387449,12116925724,0,1308445627,,,,,,footway,,False,False,135.3721768441295,-0.029548169300739602,0.029548169300739602,-4.0,,,,,,,,,,,,
1391387466,8296768278,0,892681173,,,,,,footway,,False,False,24.20635520525873,0.0,0.0,0.0,,,,,,,,,,,,
1391387626,12116923557,0,1308446543,,,,,,footway,,False,True,256.74034274004777,0.05452980178567084,0.05452980178567084,14.0,,,,,,,,,,,,
1391456601,12398353011,0,125222705,,,,,,service,,False,True,44.19300306694872,0.0,0.0,0.0,,,,,,,,,,,,
1391456627,9420431830,0,8078203,,1,asphalt,2e Carabinierslaan,N2,primary,50,False,True,69.60388159233935,-0.014367014843466154,0.014367014843466154,-1.0,,,,,,,,,,,,
1391456627,12398353011,0,1340342439,,,asphalt,,,service,,False,False,7.984009892518844,0.0,0.0,0.0,intersection,,,,,,,,,,,
1391456627,34568791,0,"[1340342433, 8078203]",,1,asphalt,2e Carabinierslaan,N2,primary,50,False,False,55.38476605757006,0.0,0.0,0.0,,,,,,,,,,,,
1391456627,1391456634,0,125222704,,,,,,service,,False,False,55.55169127632469,0.0,0.0,0.0,,,,,,,,,,,,
1391456634,1391456627,0,125222704,,,,,,service,,False,True,55.55169127632469,0.0,0.0,0.0,,,,,,,,,,,,
1394407833,923038594,0,125578883,,,,,,track,,False,True,200.70596301738757,-0.009964826006822407,0.009964826006822407,-2.0,,,,,,,,,,,,
1394407833,2322525602,0,749256615,,,grass,,,track,,False,False,132.05650600065044,-0.030290063860846796,0.030290063860846796,-4.0,,,,,,,,horrible,,,,
1394407833,1394407843,0,125578883,,,,,,track,,False,False,534.6503035717824,0.0056111442936779676,0.0056111442936779676,3.0,,,,,,,,,,,,
1394407833,6064398472,0,645022496,,,,,,track,,False,True,298.4194735465645,-0.003350987749276231,0.003350987749276231,-1.0,,,,,,,,,,,,
1394407843,1394407833,0,125578883,,,,,,track,,False,True,534.6503035717824,-0.0056111442936779676,0.0056111442936779676,-3.0,,,,,,,,,,,,
1394407843,2322525602,0,223349552,,,,,,track,,False,True,186.73689937333043,-0.037485896057454476,0.037485896057454476,-7.0,,,,,,,,,,,,
1394407843,2079037663,0,749256614,,,grass,,,track,,False,False,115.75466470669947,-0.02591688211962287,0.02591688211962287,-3.0,,,,,,,,,,,,
1435412572,12566418438,0,130283280,,,,Strodorp,,residential,,False,True,3.0490808030331458,0.0,0.0,0.0,,,,,,,,,,,,
1435412572,261886037,0,130283280,,,,Strodorp,,residential,,False,False,70.7930851947329,0.0,0.0,0.0,,,,,,,,,,,,
1435412572,1435412582,0,264836203,,,,Strodorp,,residential,,False,True,52.302027165557604,0.03823943560866524,0.03823943560866524,2.0,,,,,,,,,,,,
1435412580,1435412582,0,130283273,,,,Strodorp,,residential,,False,True,47.63673854289624,0.0,0.0,0.0,,,,,,,,,,,,
1435412580,9063863695,0,"[130283272, 194381416, 979796277]",,,unpaved,"['Oud Bilzerpad', 'Strodorp']",,"['residential', 'track']",,False,"[False, True]",356.867175419766,0.0,0.0,0.0,,,,,,,,,,,,
1435412580,76472212,0,"[130283273, 264836202]",,,,Strodorp,,"['residential', 'path']",,False,False,69.61842566663574,0.0,0.0,0.0,,,,,,,,,,,,
