osmid,y,x,street_count,elevation,highway,ref
8645471479,50.8479198,5.7311408,1,54.0,,
8645471489,50.8488676,5.7299582,3,54.0,,
8645471534,50.847808,5.7296316,3,56.0,,
8645471535,50.8475323,5.7296232,1,56.0,,
8645471536,50.8478518,5.7294116,3,56.0,,
8645471541,50.847678,5.7289521,1,53.0,,
8647149925,50.8437603,5.6523367,3,82.0,,
8647149929,50.8444689,5.6529834,3,82.0,,
8647149930,50.8444993,5.6530312,1,82.0,,
8647149931,50.843672,5.6525217,3,82.0,,
8647149934,50.8437135,5.6514783,3,85.0,,
8647149938,50.8428778,5.6501741,3,85.0,,
8647149939,50.8430974,5.6510797,3,85.0,,
8655211653,50.8488456,5.7170477,4,52.0,crossing,
8655211659,50.8485667,5.7187254,3,52.0,,
8655211668,50.8490084,5.7207687,3,51.0,,
8657311247,50.8639714,5.6701515,3,66.0,,
8663502003,50.8756182,5.6684451,1,51.0,,
8663502004,50.8762476,5.6677147,3,51.0,,
8664201646,50.8418582,5.6521476,3,82.0,,
8664201647,50.8414964,5.6530944,3,78.0,,
8664201648,50.8414347,5.651743,3,79.0,,
8664201649,50.8410783,5.6526914,3,78.0,,
8664201650,50.8410204,5.6513472,3,79.0,,
8664201651,50.8406573,5.6523004,3,78.0,,
8664201652,50.840606,5.6509512,3,79.0,,
8664201653,50.8402446,5.6518991,3,79.0,,
8678831500,50.8465437,5.65969,1,83.0,,
8678831508,50.8462555,5.6595561,1,83.0,,
8678831516,50.8461894,5.6599787,1,83.0,,
8678860911,50.8469381,5.6606564,3,82.0,,
8680305344,50.8576158,5.6902648,1,51.0,,
8680305346,50.8575893,5.690924,3,51.0,,
8680305364,50.8555447,5.6854386,1,47.0,,
8687461189,50.89372,5.7142559,3,45.0,,
8687461190,50.8936982,5.7143357,3,45.0,,
8687461196,50.8877196,5.7094497,3,43.0,,
8733760993,50.8666991,5.7121002,1,47.0,,
8761657180,50.8533769,5.681774,3,53.0,,
8818363926,50.8472264,5.6631368,1,82.0,,
8836147970,50.8548749,5.6851505,1,48.0,,
8836147971,50.8549116,5.6850828,4,48.0,crossing,
8836147972,50.8549868,5.6849475,4,48.0,crossing,
8836205843,50.8507833,5.6810604,3,62.0,,
8836205847,50.8504482,5.6811519,3,62.0,,
8836205848,50.8505309,5.6812745,3,60.0,,
8836205849,50.8510304,5.6811169,3,62.0,,
8836205855,50.8503556,5.681042,3,62.0,,
8836205857,50.8503336,5.680975,3,62.0,,
8836205859,50.8503048,5.6809509,3,62.0,,
8836205875,50.8502963,5.6809804,3,62.0,,
8836205877,50.8503039,5.68103,3,62.0,,
8836205883,50.8502353,5.6809897,3,62.0,,
8836205890,50.8504521,5.6808945,3,62.0,,
8836205895,50.8504775,5.6807296,1,62.0,,
8836205897,50.8504944,5.6809683,1,62.0,,
8836210999,50.8445828,5.6880126,1,52.0,,
8836211001,50.8441765,5.6878231,1,52.0,,
8836211002,50.844465,5.6880608,3,52.0,,
8836346118,50.8514789,5.6849682,3,56.0,,
8836346126,50.8511264,5.6851062,3,56.0,,
8838926135,50.8538955,5.6859715,1,50.0,,
8838926136,50.8537701,5.6861694,3,50.0,,
8838926137,50.8538594,5.686092,1,50.0,,
8838926142,50.8537192,5.6854436,3,50.0,,
8838944307,50.8406836,5.657895,3,80.0,,
8838944311,50.8405095,5.6584324,1,82.0,,
8838963116,50.8408006,5.6571695,3,80.0,,
8839131354,50.8399334,5.6567482,3,80.0,,
8839131363,50.8404952,5.6552093,3,79.0,,
8839131364,50.840428,5.6550318,3,79.0,,
8839131366,50.8404639,5.6549973,3,79.0,,
8839131372,50.8400746,5.6547317,3,79.0,,
8839131374,50.8398512,5.6553309,3,79.0,,
8839131381,50.8399554,5.6561038,3,79.0,,
8839131383,50.8393172,5.657307,3,79.0,,
8839131384,50.838844,5.6573268,3,79.0,,
8839131392,50.8382441,5.656736,3,79.0,,
8839131396,50.8379925,5.6564514,4,79.0,,
8839131400,50.8381762,5.6557729,3,75.0,,
8839131401,50.8383776,5.6566262,3,79.0,,
8839131405,50.8378483,5.6563835,3,79.0,,
8839131411,50.8418642,5.6534463,3,82.0,,
8839131412,50.8415877,5.6539777,3,78.0,,
8839131414,50.8409291,5.6534303,3,78.0,,
8839141418,50.8413941,5.6540593,3,78.0,,
8839141424,50.8435738,5.6530382,3,82.0,,
8839141433,50.8427802,5.6524612,3,82.0,,
8839141438,50.8432289,5.652983,3,82.0,,
8839141439,50.8431937,5.6528647,1,82.0,,
8839141440,50.8432867,5.6529912,3,82.0,,
8839141454,50.8431915,5.6523535,3,82.0,,
8839141455,50.8433317,5.6529984,3,82.0,,
8839141456,50.8432001,5.652286,3,82.0,,
8839141461,50.8429224,5.6527849,3,82.0,,
8883609596,50.8401672,5.7152243,3,50.0,,
8883699860,50.8454761,5.6952947,3,50.0,,
8888483901,50.8422603,5.6498463,3,85.0,,
8888483904,50.8420645,5.6502604,3,85.0,,
8888807756,50.8398861,5.6457504,3,86.0,,
8888807759,50.8406235,5.6458217,3,86.0,,
8888807762,50.8408687,5.6457319,3,86.0,,
8888807763,50.8405565,5.6459969,1,83.0,,
8888807764,50.8406284,5.6446247,3,86.0,,
8888807765,50.8406814,5.6449943,3,86.0,,
8888807766,50.8410825,5.6450096,3,86.0,,
8888863902,50.839348,5.6459685,3,79.0,,
8888863903,50.8398411,5.6463737,3,83.0,,
8888863904,50.8398892,5.6468152,3,83.0,,
8888863906,50.8399629,5.6458046,3,86.0,,
8888863913,50.8390456,5.6469224,3,79.0,,
8888863914,50.8390347,5.6467188,3,79.0,,
8888863915,50.8392863,5.646618,3,79.0,,
8888863916,50.8392836,5.6459869,3,79.0,,
8888899117,50.839346,5.64645,3,79.0,,
8888899118,50.839644,5.6461808,3,83.0,,
8888899119,50.83951,5.6465714,3,79.0,,
8888899120,50.8394792,5.6473459,3,79.0,,
8888899121,50.8396391,5.646884,3,83.0,,
8888899122,50.8397159,5.6457333,3,86.0,,
8888899123,50.8395772,5.6461156,3,79.0,,
8888899124,50.8396136,5.6450194,3,86.0,,
8888899125,50.839862,5.6455318,4,86.0,,
8888899126,50.8399711,5.6452049,3,86.0,,
8888899128,50.8400172,5.647816,3,83.0,,
8889024400,50.8419226,5.6492194,3,85.0,,
8889024401,50.8411687,5.6489298,3,82.0,,
8889024402,50.8420274,5.648803,3,85.0,,
8889040613,50.8415052,5.6454342,3,86.0,,
8889045217,50.8415345,5.6458438,3,83.0,,
8889045218,50.8417588,5.6459019,3,84.0,,
8889045220,50.8418102,5.6460712,3,84.0,,
8889045222,50.84174,5.6461659,1,84.0,,
8889045225,50.8419276,5.6463579,3,84.0,,
8889045227,50.841694,5.6466499,1,84.0,,
8889045228,50.8419622,5.6463508,3,84.0,,
8889045232,50.8419499,5.6460872,1,84.0,,
8889045233,50.8431992,5.6476533,1,84.0,,
8889045234,50.8433349,5.6473359,3,84.0,,
8889045235,50.8428491,5.6469235,3,84.0,,
8889045236,50.8427063,5.6472568,1,84.0,,
8889045237,50.843667,5.6465373,3,84.0,,
8889045241,50.8434159,5.6464467,3,84.0,,
8889045242,50.8435253,5.6455821,3,85.0,,
8889045245,50.842653,5.6458411,4,84.0,,
8889045249,50.8421587,5.6459514,3,84.0,,
8889045250,50.8433819,5.6444293,3,85.0,,
8889045252,50.8431006,5.642302,3,89.0,,
8889045254,50.8428525,5.6423892,3,89.0,,
8889045255,50.8421552,5.6423461,3,89.0,,
8889045257,50.8423176,5.6427446,3,89.0,,
8889506765,50.8376542,5.6458075,3,81.0,,
8889506766,50.8401922,5.6482127,3,82.0,,
8889506770,50.8408501,5.6486186,3,82.0,,
8894741627,50.8615813,5.7347579,3,55.0,,
8894741632,50.8623995,5.7357285,3,57.0,,
8894741634,50.8615786,5.7356448,3,57.0,,
8894741659,50.8626745,5.736535,3,56.0,,
8894741664,50.863316,5.7370553,3,56.0,,
8894741668,50.8627316,5.7365558,3,56.0,,
8894741690,50.8649098,5.7345231,3,56.0,,
8894741693,50.8646747,5.7359457,3,53.0,,
8894741694,50.8650134,5.7360188,3,53.0,,
8894741695,50.864958,5.7366385,3,53.0,,
8894741749,50.8657476,5.7392352,3,53.0,,
8894741752,50.8689707,5.7400647,1,54.0,,
8894741753,50.8690614,5.7377323,4,51.0,,
8894741754,50.8697838,5.7379907,4,51.0,,
8894741755,50.8704245,5.7402149,3,54.0,,
8894741756,50.8704997,5.738313,3,51.0,,
8894741757,50.8629305,5.7337397,3,54.0,,
8894741759,50.8630263,5.7323766,3,53.0,,
8894741760,50.8636556,5.7345951,3,54.0,,
8894741761,50.8636423,5.7349067,3,54.0,,
8894741762,50.861375,5.7310964,3,51.0,,
8894741774,50.8638312,5.7255181,3,51.0,,
8894741779,50.8639682,5.7267917,3,51.0,,
8894741811,50.8628363,5.7350693,3,54.0,,
8894741815,50.863093,5.7347641,3,54.0,,
8894753493,50.8659911,5.7352795,3,56.0,,
8894753495,50.8661751,5.7349453,3,56.0,,
8894753496,50.8661868,5.7347421,3,56.0,,
8894753497,50.8666652,5.7354451,3,53.0,,
8894753499,50.8663988,5.735377,3,56.0,,
8895164233,50.8638149,5.7302629,3,51.0,,
8895164234,50.8640731,5.730236,3,51.0,,
8904019656,50.8550045,5.6886694,3,50.0,,
8904125462,50.8442314,5.6631121,3,84.0,,
8904125464,50.8440858,5.663096,3,84.0,,
8904172035,50.8449623,5.6657238,3,83.0,,
8904172037,50.8449007,5.6649656,3,83.0,,
8904172042,50.8448897,5.6657988,3,83.0,,
8931192138,50.846393,5.7107893,1,52.0,,
8936207606,50.8242329,5.7121858,4,48.0,,
8946496911,50.8549014,5.6881629,3,50.0,,
8946496912,50.8553314,5.6882533,3,50.0,,
8972234645,50.863886,5.7002126,3,49.0,,
8972234650,50.862408,5.6994787,1,46.0,,
8972234651,50.8625977,5.7002402,3,49.0,,
8972234654,50.8624418,5.6999293,1,46.0,,
8972234659,50.8602856,5.6997697,3,46.0,,
8972234660,50.8603442,5.6997313,4,46.0,,
8972234664,50.8603789,5.7002517,1,48.0,,
8972272136,50.8651184,5.7000144,3,45.0,,
8972272141,50.8656254,5.7004429,1,45.0,,
8972272142,50.8692233,5.7006624,4,43.0,crossing,
8972272146,50.8700281,5.7018368,1,43.0,,
8972272148,50.8693427,5.7014179,3,43.0,,
8972272149,50.8694011,5.70121,3,43.0,,
8972272153,50.8701401,5.7013905,1,43.0,,
8972272156,50.8699698,5.7015533,1,43.0,,
8972272175,50.8701937,5.7011658,1,43.0,,
8972272181,50.8712219,5.7014353,3,46.0,,
8972272183,50.8710848,5.7020228,1,46.0,,
8974544274,50.8370767,5.722072,1,48.0,,
8974582651,50.8386792,5.7186915,1,48.0,,
8974582658,50.8390272,5.7186073,3,48.0,,
8974582666,50.8391629,5.7185749,3,48.0,,
8974582673,50.8399895,5.7188665,3,48.0,,
8975154998,50.8727538,5.7189417,3,48.0,,
8976597150,50.8435124,5.7307379,1,57.0,,
8976597167,50.8453151,5.7310564,1,53.0,,
8976672776,50.8407656,5.7316287,3,60.0,,
8976672777,50.8407724,5.7321055,3,60.0,,
8976672779,50.8406577,5.7321091,1,60.0,,
8976672780,50.8402017,5.731645,3,60.0,,
8976672785,50.8399887,5.7333858,3,61.0,crossing,
8976672805,50.8371658,5.726086,4,57.0,crossing,
8976672806,50.8370133,5.7258139,4,57.0,crossing,
8976672807,50.8368561,5.7260733,4,57.0,crossing,
8980682139,50.8958742,5.7211344,1,44.0,,
8988589566,50.8174351,5.7097944,3,48.0,,
8988695938,50.8276674,5.7139963,4,45.0,,
8988695943,50.8268764,5.7140359,1,49.0,,
8988695944,50.8327882,5.7152263,4,51.0,,
8988695946,50.8320844,5.7151727,1,51.0,,
8988695947,50.8322162,5.7151829,3,51.0,,
8988695949,50.8327289,5.7158008,1,51.0,,
8988695953,50.8322638,5.7151865,3,51.0,,
8988695954,50.8321822,5.7158866,3,51.0,,
8988695955,50.8316602,5.7158607,1,51.0,,
8988994733,50.8382434,5.7094684,3,53.0,,
8988994735,50.8382899,5.709749,1,53.0,,
9022797959,50.8456862,5.7131331,1,49.0,,
9022797960,50.8457535,5.7130355,3,49.0,,
9024423183,50.8591742,5.7335005,3,51.0,,
9024423184,50.8574967,5.7334847,3,53.0,,
9024423185,50.8580598,5.7334925,4,53.0,crossing,
9024423186,50.8586147,5.7334931,4,51.0,crossing,
9026506065,50.8566505,5.7352786,1,53.0,,
9026532008,50.8566651,5.7348129,1,53.0,,
9026532321,50.855045,5.7335987,1,53.0,,
9026537735,50.8551846,5.7336198,3,53.0,,
9026537741,50.8558,5.7306854,1,49.0,,
9044053526,50.8273464,5.6917458,1,83.0,,
9044252329,50.824235,5.6870218,1,49.0,,
9044368128,50.8119666,5.6875853,3,112.0,,
9053041601,50.8554285,5.6871154,3,47.0,,
9053041602,50.8555401,5.6871379,3,47.0,,
9057063484,50.8496691,5.7042625,3,52.0,,
9057063485,50.8495873,5.7022339,3,53.0,,
9057063486,50.8496341,5.703397,4,53.0,crossing,
9057063494,50.8496476,5.7022114,4,53.0,crossing,
9057063495,50.8495175,5.7022587,4,53.0,crossing,
9057063499,50.8496917,5.7018332,4,53.0,crossing,
9057063500,50.8496977,5.7020008,4,53.0,crossing,
9057063505,50.8494314,5.7022282,4,53.0,crossing,
9057063506,50.849424,5.7021179,4,53.0,crossing,
9057063507,50.8494155,5.7019775,4,53.0,crossing,
9057063508,50.84941,5.7018743,4,53.0,crossing,
9076443811,50.8497302,5.7042553,3,52.0,,
9076443812,50.8495984,5.7042694,3,52.0,,
9090921621,50.8520145,5.7274224,1,50.0,,
9090921623,50.851846,5.7275858,3,50.0,,
9116683698,50.8578643,5.6901457,4,51.0,,
9159612564,50.8250929,5.6955289,3,87.0,,
9159612570,50.8250737,5.6955837,3,87.0,,
9159627547,50.825302,5.6946545,3,87.0,,
9164488963,50.8556449,5.6799229,3,56.0,,
9170721860,50.8117898,5.6888673,3,112.0,,
9174598805,50.8323762,5.6536846,3,78.0,,
9174598807,50.8328143,5.6538797,3,78.0,,
9174636253,50.8318,5.6520836,1,78.0,,
9177313563,50.8259092,5.677462,3,93.0,,
9178341489,50.9005581,5.7152188,3,44.0,,
9178341496,50.9035267,5.7116675,3,40.0,,
9187644648,50.8463312,5.6956636,4,51.0,,
9230484460,50.8431261,5.7191366,4,48.0,crossing,
9268773064,50.8600935,5.689291,4,50.0,crossing,
9289980547,50.8694526,5.7006131,3,43.0,,
9306424670,50.8459389,5.6891914,3,56.0,,
9309466384,50.8680015,5.7163153,1,45.0,,
9316293941,50.8352276,5.6534657,3,80.0,,
9316293947,50.835119,5.6530296,3,80.0,,
9316295072,50.8417694,5.671155,1,75.0,,
9316295073,50.8416712,5.6706315,1,80.0,,
9316295080,50.8412583,5.671265,1,76.0,,
9316295081,50.8413781,5.6711588,4,76.0,,
9316295082,50.8413851,5.6717429,3,76.0,,
9316295083,50.8413513,5.6717171,3,76.0,,
9316295102,50.8421091,5.6711127,3,75.0,,
9316295109,50.8400456,5.6686179,1,83.0,,
9334648896,50.8503388,5.704693,4,47.0,crossing,
9334648897,50.8502861,5.704771,3,47.0,,
9334648901,50.8503642,5.7046527,1,47.0,,
9378976895,50.8307239,5.7277994,1,62.0,,
9378976899,50.8482672,5.7153331,1,51.0,,
9378976906,50.8629022,5.7053628,3,47.0,,
9378976909,50.8637595,5.7060216,3,47.0,,
9378976910,50.8643326,5.7065107,4,46.0,,
9378976911,50.8640471,5.7051837,3,47.0,,
9378976912,50.8645821,5.705593,3,47.0,,
9378976914,50.8635074,5.7053053,3,47.0,,
9379395024,50.855986,5.6714331,1,66.0,,
9379409074,50.8489494,5.6709649,3,74.0,,
9389280580,50.8491996,5.6610419,1,80.0,,
9389280582,50.8493069,5.6618928,3,80.0,,
9392629814,50.8428889,5.648232,3,85.0,,
9397551639,50.8560864,5.6706533,1,66.0,,
9397551640,50.8560382,5.6706219,3,66.0,,
9399345829,50.8409344,5.651265,3,79.0,,
9411244118,50.8341741,5.6522439,3,80.0,,
9411244119,50.8343948,5.6527747,3,80.0,,
9411253525,50.8413695,5.647209,3,83.0,,
9411253545,50.8433386,5.6456265,3,85.0,,
9411253549,50.8433147,5.6453213,3,85.0,,
9411253552,50.843483,5.6452711,3,85.0,,
9411253554,50.8431061,5.6423356,3,89.0,,
9411253558,50.841506,5.6427989,3,87.0,,
9411253559,50.8416011,5.6433491,3,87.0,,
9411977730,50.8387522,5.646432,1,79.0,,
9411977731,50.8387447,5.6466645,3,79.0,,
9411977735,50.8387275,5.6465517,3,79.0,,
9420423786,50.8587485,5.6445644,3,68.0,,
9489606002,50.8399223,5.7133285,3,51.0,,
9511162970,50.8552802,5.6531166,3,70.0,,
9513817063,50.856974,5.6452265,3,73.0,,
9537647070,50.8466378,5.7179997,3,49.0,,
9537647073,50.8462581,5.7182631,3,49.0,,
9537647083,50.8462469,5.7181892,3,49.0,,
9537678898,50.8460131,5.7179933,3,49.0,,
9537682623,50.8457801,5.7181684,1,52.0,,
9537682624,50.8455831,5.7182531,3,52.0,,
9537682631,50.8475184,5.7185726,4,49.0,crossing,
9537682632,50.8474557,5.7185679,3,49.0,,
9537682633,50.8471765,5.7163738,3,49.0,,
9537682638,50.8474569,5.7186072,3,49.0,,
9537682639,50.8471098,5.718626,3,49.0,,
9558926132,50.8713903,5.7223722,3,49.0,,
9558926133,50.8716349,5.721817,1,49.0,,
9558926134,50.8709307,5.72188,3,49.0,,
9558926136,50.8712376,5.7229467,3,49.0,,
9558926137,50.8706599,5.7223266,3,47.0,,
9558926138,50.8705634,5.722501,3,47.0,,
9558926139,50.8703533,5.722635,3,47.0,,
9558926140,50.8689533,5.7217419,1,47.0,,
9558926157,50.8698972,5.7204979,3,47.0,,
9558926158,50.8697636,5.7207542,3,47.0,,
9558926169,50.8693673,5.7211131,3,47.0,,
9558926176,50.8694945,5.720553,3,47.0,,
9558926195,50.8690739,5.7217379,4,47.0,,
9558926196,50.8689511,5.7220329,1,47.0,,
9558926213,50.8812701,5.7226753,1,45.0,,
9577435351,50.8232697,5.7291031,4,63.0,,
9577450326,50.8233202,5.7243563,3,61.0,,
9602285702,50.8610414,5.6569788,3,65.0,,
9602300362,50.8616763,5.6563137,3,65.0,,
9602303323,50.8623152,5.6556518,3,61.0,,
9605222711,50.8376753,5.7174572,1,48.0,,
9605244823,50.8376588,5.7176676,1,48.0,,
9605244825,50.837544,5.7177062,1,48.0,,
9605244826,50.8376786,5.7174821,3,48.0,,
9605244828,50.837688,5.7175534,1,48.0,,
9605244829,50.8375355,5.7176035,1,48.0,,
9605244830,50.8375042,5.719055,3,49.0,,
9605244832,50.837545,5.7177926,3,48.0,,
9605244836,50.8374494,5.7178304,3,53.0,,
9605244837,50.8374359,5.717586,3,53.0,,
9607882723,50.8473286,5.708926,1,51.0,,
9607882724,50.847375,5.7092911,3,51.0,,
9607882725,50.8471832,5.7089532,1,51.0,,
9607882726,50.8472276,5.7092883,3,51.0,,
9607882729,50.8474734,5.7089109,1,51.0,,
9609526098,50.8548414,5.7204857,3,49.0,,
9609526099,50.8549677,5.7205456,1,49.0,,
9609540975,50.8534211,5.71786,3,49.0,,
9609540977,50.853533,5.7182155,3,49.0,,
9609558216,50.8688629,5.7179281,3,45.0,,
9609564516,50.8543716,5.7185573,1,48.0,,
9609565017,50.8542746,5.7191179,3,49.0,,
9609565018,50.8542905,5.7191247,3,49.0,,
9609565019,50.8542443,5.7193901,1,49.0,,
9609565023,50.8540092,5.7189467,3,48.0,,
9609565033,50.8543515,5.7191013,1,49.0,,
9609574299,50.8539603,5.7201929,3,48.0,,
9609574302,50.8541869,5.7197415,1,49.0,,
9609574303,50.853288,5.7199923,3,48.0,,
9609574305,50.8533816,5.7202945,3,48.0,,
9609578848,50.8521947,5.720775,3,48.0,,
9609578850,50.8524623,5.7206657,1,48.0,,
9609578851,50.852838,5.717453,3,49.0,,
9609578852,50.8527244,5.7170728,3,49.0,,
9609578856,50.8529227,5.7168728,3,49.0,,
9609578859,50.8526405,5.7160053,3,47.0,,
9609578860,50.8531379,5.7166976,3,49.0,,
9609578863,50.8523665,5.7161068,3,47.0,,
9609578864,50.8526811,5.7159748,3,47.0,,
9609578865,50.8526741,5.7157742,1,47.0,,
9609598819,50.8690189,5.7178593,1,45.0,,
9609664809,50.8666123,5.7100489,3,47.0,,
9609664810,50.8659893,5.7101032,3,47.0,,
9609664812,50.8661893,5.709598,3,47.0,,
9609664814,50.8658079,5.7105612,4,46.0,,
9609664816,50.8649762,5.7097663,4,47.0,,
9609677217,50.8648117,5.7095841,3,47.0,,
9609677220,50.8647217,5.7095841,3,47.0,,
9609677223,50.8656819,5.7108949,4,46.0,,
9612298073,50.8707581,5.7177064,3,45.0,,
9612298074,50.8707659,5.7176874,3,45.0,,
9612298075,50.8707724,5.7176715,1,45.0,,
9612298076,50.8707508,5.7177241,1,45.0,,
9612298077,50.8709144,5.7178683,1,50.0,,
9612298078,50.8709246,5.717851,1,50.0,,
9612298113,50.8710022,5.7176992,1,50.0,,
9612298114,50.8707362,5.7178356,1,45.0,,
9612298115,50.8705819,5.717679,1,45.0,,
9612487542,50.8500023,5.7066847,3,49.0,,
9612487547,50.8497648,5.705462,3,52.0,,
9612487556,50.8499809,5.7059596,1,52.0,,
9612487559,50.8499717,5.7059104,3,52.0,,
9612487560,50.8499782,5.7059443,3,52.0,,
9612487567,50.8499331,5.7056922,3,52.0,,
9612487569,50.8499391,5.7057229,1,52.0,,
9612487579,50.8500821,5.7070394,3,49.0,,
9612487604,50.8506199,5.7067449,3,49.0,,
9612487608,50.8496542,5.7050735,3,52.0,,
9612487609,50.8495732,5.7050131,3,52.0,,
9612487611,50.8505174,5.705447,1,47.0,,
9612487613,50.8503447,5.7048109,3,47.0,,
9612609440,50.8499574,5.7058341,1,52.0,,
9680010089,50.8591137,5.7179669,3,48.0,,
9680010090,50.8590254,5.7176702,1,48.0,,
9708011937,50.8460241,5.7055896,1,52.0,,
9708011938,50.84593,5.7045758,1,52.0,,
9711390398,50.8537781,5.676155,3,66.0,,
9726546311,50.8767777,5.6862702,3,41.0,,
9726840940,50.8652975,5.711915,3,46.0,,
9730821158,50.8390148,5.7166084,1,49.0,,
9740678623,50.8499624,5.7376616,1,57.0,,
9740678627,50.850147,5.7377006,1,55.0,,
9740678631,50.8500365,5.7378711,3,55.0,,
9748616550,50.8471255,5.6950065,1,51.0,,
9762622602,50.8709167,5.6830313,1,43.0,,
9762622606,50.8710506,5.6844985,3,40.0,,
9762622608,50.8709164,5.6833142,3,43.0,,
9762622613,50.8631374,5.6874316,1,45.0,,
9762629841,50.8623649,5.6879171,1,51.0,,
9762629876,50.8657437,5.6861109,1,45.0,,
9762629899,50.8703116,5.6834557,1,45.0,,
9762629907,50.875762,5.6797332,3,43.0,,
9762629912,50.8770026,5.679328,3,43.0,,
9767619537,50.8559093,5.6688095,3,66.0,,
9778974252,50.8459252,5.7032292,1,51.0,,
9781508158,50.8361413,5.7118534,4,48.0,,
9783704665,50.8507657,5.7009671,3,50.0,,
9783704669,50.8508618,5.7008191,3,50.0,,
9783826434,50.8301729,5.6852773,1,87.0,,
9783826435,50.830181,5.6853483,3,87.0,,
9797091880,50.869007,5.7111715,3,46.0,,
9797091881,50.8688918,5.7123619,3,46.0,,
9797091884,50.8690308,5.7124033,3,46.0,,
9797091894,50.8691588,5.7120852,3,46.0,,
9797091895,50.8686222,5.7121497,3,47.0,,
9797091902,50.8692675,5.7115951,1,46.0,,
9797091905,50.8691723,5.7114347,1,46.0,,
9797091907,50.8691383,5.7117092,3,46.0,,
9797091910,50.8690943,5.7118705,3,46.0,,
9797113019,50.8695657,5.7128345,1,48.0,,
9797113020,50.869727,5.7124636,3,46.0,,
9797113021,50.8696907,5.7129892,1,48.0,,
9797113022,50.8698604,5.7126202,3,48.0,,
9797113023,50.8698205,5.7131467,1,48.0,,
9797113025,50.8696099,5.7123256,3,46.0,,
9797113031,50.8693325,5.7124752,3,46.0,,
9797113034,50.8693216,5.7122505,3,46.0,,
9797113040,50.8696017,5.7122633,3,46.0,,
9797113042,50.8697788,5.7120877,4,46.0,,
9797113043,50.8694013,5.7125376,3,48.0,,
9797113050,50.8694349,5.7143211,3,48.0,,
9799030994,50.8489798,5.72061,4,51.0,crossing,
9799030997,50.8489428,5.7206345,4,51.0,crossing,
9799030998,50.8487542,5.7206335,4,51.0,crossing,
9799030999,50.8487254,5.7205798,4,51.0,crossing,
9799031003,50.8488745,5.7188548,3,51.0,,
9799031005,50.848876,5.7200583,4,51.0,crossing,
9799031011,50.8486898,5.7187613,4,51.0,crossing,
9799031012,50.8486882,5.7186884,4,52.0,crossing,
9799031014,50.8487591,5.7187659,3,51.0,,
9799031016,50.8489302,5.7186876,3,52.0,,
9799031618,50.84911,5.7187286,3,52.0,,
9799031620,50.8489273,5.7187716,3,51.0,,
9799031621,50.8488243,5.7185847,3,52.0,,
9799031623,50.8488467,5.7182678,3,52.0,,
9802563613,50.8743286,5.7278849,1,46.0,,
9802574922,50.8732514,5.7286886,1,46.0,,
9802574923,50.8698461,5.7234471,4,47.0,,
9802574932,50.8697,5.7246365,3,47.0,,
9802574945,50.8683691,5.7224277,3,51.0,,
9802574951,50.869849,5.7197832,1,47.0,,
9802574956,50.8690736,5.723754,4,47.0,,
9802574957,50.8693682,5.7242252,3,47.0,,
9804184315,50.8467571,5.6959887,1,45.0,,
9804208919,50.8467307,5.6957969,3,51.0,,
9809397962,50.8292554,5.6962637,3,44.0,,
9810944543,50.8163105,5.7254474,3,55.0,,
9810944544,50.8166009,5.7260977,1,55.0,,
9810944546,50.8160953,5.725775,3,55.0,,
9813193051,50.814416,5.7192463,3,54.0,,
9816548439,50.8292358,5.7209654,3,62.0,,
9816549654,50.8298833,5.7198778,1,58.0,,
9816549655,50.8294173,5.7196094,3,58.0,,
9816549656,50.8295753,5.7197536,3,58.0,,
9816606001,50.8264061,5.7232605,3,65.0,,
9819770485,50.8498447,5.7057346,3,52.0,,
9819770486,50.8497898,5.7054497,3,52.0,,
9819770498,50.8504524,5.7051001,4,47.0,,
9819770499,50.8504047,5.7051222,3,47.0,,
9819770506,50.8501879,5.7065944,3,49.0,,
9819969352,50.8375295,5.717509,3,48.0,,
9819969353,50.8375187,5.7175094,3,48.0,,
9819969356,50.8374834,5.7175109,3,53.0,,
9819969359,50.837529,5.7175352,3,48.0,,
9860745453,50.8469601,5.6950695,1,51.0,,B
9866460340,50.8443047,5.6961719,4,47.0,,
9868327528,50.8494272,5.6866629,3,60.0,,
9890051960,50.8555455,5.6863615,1,47.0,,
9900732646,50.8479695,5.681999,1,62.0,,
9907709080,50.8586279,5.668456,4,70.0,,
9907709081,50.8584226,5.6676335,4,70.0,,
9964381003,50.8715126,5.6841933,3,40.0,,
9964402127,50.86858,5.6956029,3,44.0,,
9964402175,50.8657209,5.693008,1,44.0,,
9964417890,50.8645432,5.6883944,3,49.0,,
9964417898,50.864904,5.6866753,3,45.0,,
9964425620,50.8666849,5.6863218,1,43.0,,
10007461276,50.8519553,5.6912144,3,56.0,,
10007461312,50.8528671,5.6936493,3,54.0,,
10008646807,50.8498024,5.6943101,3,50.0,,
10008903837,50.8517008,5.6931164,3,54.0,,
10008903838,50.8518207,5.6931714,3,54.0,,
10008903841,50.8518033,5.6937061,3,54.0,,
10008903850,50.8511727,5.6939363,3,47.0,,
10008903854,50.8509126,5.6941703,3,47.0,,
10008903855,50.8509146,5.6942369,3,47.0,,
10008903856,50.8509115,5.6939991,3,47.0,,
10008921877,50.8516616,5.693478,1,54.0,,
10009080008,50.8522377,5.6937306,3,54.0,,
10009102120,50.8518855,5.6931063,3,54.0,,
10009102122,50.8521933,5.6929997,4,54.0,,
10009102126,50.8518384,5.6928719,3,54.0,,
